start_date	start_datetime	end_datetime	merchant_type	product_family	product_category	product_subcategory	deal_type	deal_title	deal_landing_page	brand	product_name	asin	product_url	" asin_rating "	asin_reviews	deal_price	previous_price	discount_amount	discount_percentage
45012	45012.75	45014.99652777778	3P	Hardlines	Kitchen	30200 Floorcare	DEAL_OF_THE_DAY	Aspirapolvere senza fili!	https://www.amazon.it/dp/B09NM23W8W	Tineco	Tineco FLOOR ONE S3 Aspirapolvere Senza Fili, Lavapavimenti, Smart App, Assistante Vocale, Pulizia a Secco/Acqua per Pavimenti e Superfici Asciutti o Bagnati; Aspirazione Potente Senza Sacco	B08D327R9C	https://www.amazon.it/dp/B08D327R9C	4.4981685	1967	279	499	220	0.4408817635270541
45012	45012.75	45014.99998842592	Retail	Consumables	Grocery	92000 Beverages	DEAL_OF_THE_DAY	Caffé, Cioccolato e Altro	https://www.amazon.it/deal/1b5caba3?showVariations=true	CAFFÈ BORBONE	Caffè Borbone Miscela Blu - 90 capsule (6 confezioni da 15) - Compatibili con le Macchine Nescafè®* Dolce Gusto®*	B07MJTXDLR	https://www.amazon.it/dp/B07MJTXDLR	4.41349649	15081	17.89	24	6.11	0.25458333333333333
45012	45012.75	45014.99998842592	Retail	Hardlines	PC	900 Computing Accessories	DEAL_OF_THE_DAY	Razer	https://www.amazon.it/deal/908d6f12?showVariations=true	Logitech	Logitech K380 Tastiera Bluetooth Multidispositivo per Windows, Apple iOS, ?Bluetooth Wireless, Design Compatto, PC/Mac/Laptop/Smartphone/Tablet, Layout Italiano ?QWERTY, Nero	B013SL2050	https://www.amazon.it/dp/B013SL2050	4.60466149	3570	29.99	58.99	29	0.4916087472452958
45012	45012.75	45014.99998842592	Retail	Hardlines	Pet Products	0700 Health Care	DEAL_OF_THE_DAY	Scopri le Offerte sui Prodotti per animali	https://www.amazon.it/deal/2ba343fc?showVariations=true	FRONTLINE	FRONTLINE Combo, 12 Pipette, Antiparassitario per Gatti, Gattini e Furetti di Lunga Durata, Protegge da Pulci, Zecche, Uova, Larve e Anche la Casa, Antipulci In 2 Confezioni da 6 Pipette da 0.5 ml	B0B51WS92L	https://www.amazon.it/dp/B0B51WS92L	4.66030099	10285	54.39	95.6	41.21	0.4310669456066945
45012	45012.75	45014.99998842592	Retail	Consumables	Beauty	4000 Skin Care	DEAL_OF_THE_DAY	Prodotti per la Cura della Pelle	https://www.amazon.it/deal/c173015b?showVariations=true	L'Oréal Paris	L'Oréal Paris Crema Viso Giorno Revitalift Laser X3, Azione Antirughe e Anti-Età, Per Pelle più Soda e Tonica, Con Acido Ialuronico, Vitamina C e Pro-Retinolo, 50 ml	B00E4KYNIW	https://www.amazon.it/dp/B00E4KYNIW	4.4778795	7926	9.4	27.96	18.56	0.6638054363376252
45012	45012.75	45014.99998842592	Retail	Consumables	Grocery	92000 Beverages	DEAL_OF_THE_DAY	Caffé, Cioccolato e Altro	https://www.amazon.it/deal/1b5caba3?showVariations=true	Caffè Vergnano 1882	Caffè Vergnano 1882 Èspresso Cremoso, 100 Capsule, Compatibili Nespresso, Compostabili	B072LDF7XL	https://www.amazon.it/dp/B072LDF7XL	4.3361063	5384	21.99	31.9	9.91	0.31065830721003135
45012	45012.75	45014.99998842592	Retail	Hardlines	Home	0400 Cookware	DEAL_OF_THE_DAY	Selezione di articoli per la cucina	https://www.amazon.it/deal/c6de6b38?showVariations=true&searchAlias=kitchen&moreDeals=4f0e01a1,b2ccf5e0	Lagostina	Lagostina Cucina Mediterranea Set di Padelle Antiaderenti in Alluminio Ø 20/24/28 cm, 3 Pezzi, Batteria Pentole Induzione, Gas e Forno, Indicatore Cottura Thermo-Signal, Manici Ergonomici in Bakelite	B08DG696B1	https://www.amazon.it/dp/B08DG696B1	4.68341999	728	49.9	64.5	14.6	0.22635658914728682
45012	45012.75	45014.99998842592	Retail	Consumables	Personal_Care_Appliances	1100 Shaving & Hair Removal Appliances	DEAL_OF_THE_DAY	Prodotti per Rasatura ed Epilazione	https://www.amazon.it/deal/42aa391d	Philips Rasoi corpo	Philips BG7025/15 Bodygroom 7000 Depilatore Corpo da Uomo, Wet&Dry, Pettini Regolabili 3-11 mm, Testina 4D, Autonomia fino a 80 min	B07FJHZDPL	https://www.amazon.it/dp/B07FJHZDPL	4.445577	11274	49.99	113.99	64	0.5614527590139486
45012	45012.791666666664	45014.99998842592	Retail	Hardlines	Kitchen	30700 Hot Beverage Makers	DEAL_OF_THE_DAY	Elettrodomestici per la cucina	https://www.amazon.it/deal/36164ad3?showVariations=true	Philips Domestic Appliances	Philips 2200 Series Macchina da Caffè Automatica - Montalatte Classico, Display Touch Intuitivo, Nero Opaco (EP2220/10)	B07MMSHC4R	https://www.amazon.it/dp/B07MMSHC4R	4.2992086	19534	304.99	499.99	195	0.3900078001560031
45012	45012.75	45014.99998842592	Retail	Consumables	Grocery	92000 Beverages	DEAL_OF_THE_DAY	Caffé, Cioccolato e Altro	https://www.amazon.it/deal/1b5caba3?showVariations=true	CAFFÈ BORBONE	Caffè Borbone Don Carlo, Miscela Blu - 100 Capsule, Compatibili con Macchine Lavazza®* A Modo Mio®*	B01F545TZQ	https://www.amazon.it/dp/B01F545TZQ	4.53143639	28093	17.59	22	4.41	0.20045454545454544
45012	45012.75	45014.99998842592	Retail	Hardlines	PC	200 Computing Mobile Hardware	DEAL_OF_THE_DAY	Laptop e Desktop	https://www.amazon.it/deal/d7ad79dc	MSI	"MSI GF63 Thin 11SC-497IT Notebook Gaming 15.6"" FHD 144Hz, Intel I7-11800H, Nvidia GTX 1650 4GB GDDR6, 8GB RAM DDR4, 512GB SSD M.2 PCIe 3.0, WiFi 6, Win 10 Home [Layout e Garanzia ITA]"	B09PLPLM84	https://www.amazon.it/dp/B09PLPLM84	4.480838	684	849	1099	250	0.22747952684258416
45012	45012.75	45014.99998842592	Retail	Consumables	Health & Personal Care	9000 Baby care	DEAL_OF_THE_DAY	Scopri i prodotti per la cura del tuo bambino	https://www.amazon.it/deal/9870f972	Pampers	Pampers Progressi & Fit Prime Mini, Formato Scorta, 120 Pannolini, Taglia 2 (3-6 Kg), 1 mese di palestra online in omaggio	B09Z6ZTNKP	https://www.amazon.it/dp/B09Z6ZTNKP	4.77666799	3748	28.45	37.94	9.49	0.25013178703215605
45012	45012.75	45014.99998842592	Retail	Hardlines	Home	0800 Housewares	DEAL_OF_THE_DAY	Housewares by Brita, Vileda, Sodastream and more	https://www.amazon.it/deal/9fb28dc8	Brita	BRITA Filtri MAXTRA+ per Caraffa Filtrante per acqua - Pacchetto annuale incl. 12 Filtri MAXTRA+ per la riduzione di cloro, calcare e impurità	B06XYPWDWS	https://www.amazon.it/dp/B06XYPWDWS	4.718746	41532	49.99	59.12	9.13	0.15443166441136671
45012	45012.791666666664	45014.99998842592	Retail	Hardlines	Kitchen	30700 Hot Beverage Makers	DEAL_OF_THE_DAY	Elettrodomestici per la cucina	https://www.amazon.it/deal/36164ad3?showVariations=true	Lavazza A Modo Mio	Lavazza, A Modo Mio Jolie, Macchina per Caffè con 64 Capsule Crema e Gusto Classico Incluse, Silenziosa, Poggia Tazza Rimovibile, Spegnimento Automatico, Componenti Lavabili, Nera	B09FM4R5X9	https://www.amazon.it/dp/B09FM4R5X9	4.60961	4168	86.9	124.9	38	0.3042433947157726
45012	45012.75	45014.99998842592	Retail	Hardlines	PC		DEAL_OF_THE_DAY	Scopri le promozioni Xiaomi	https://www.amazon.it/deal/10fd12d9	Xiaomi	Xiaomi Mi Robot Vacuum-Mop 2, Robot Aspirapolvere e Lavapavimenti, Lavaggio Pressurizzato, Motore NIDEC, Potenza d'Aspirazione da 2.700Pa, Batteria da 3200mAh, Controllo tramite App, Versione Italiana	B09R8WM46V	https://www.amazon.it/dp/B09R8WM46V	4.69372369	150	199.99	349.99	150	0.42858367381925194
45012	45012.75	45014.99998842592	Retail	Consumables	Personal_Care_Appliances	1100 Shaving & Hair Removal Appliances	DEAL_OF_THE_DAY	Prodotti per Rasatura ed Epilazione	https://www.amazon.it/deal/42aa391d	Braun	Braun Silk-expert Pro 5 Epilatore Luce Pulsata, Alternativa al Laser, Rasoio e Custodia da Viaggio inclusi, Idea Regalo, PL5347 Bianco e Oro	B08R1SSLVY	https://www.amazon.it/dp/B08R1SSLVY	4.5694976	577	354.99	619.99	265	0.4274262488104647
45012	45012.75	45014.99998842592	Retail	Hardlines	Home	0800 Housewares	DEAL_OF_THE_DAY	Housewares by Brita, Vileda, Sodastream and more	https://www.amazon.it/deal/9fb28dc8	Foppapedretti	Foppapedretti Supergulliver Stendibiancheria, Legno, Bianco/Marrone, 189 x 122 x 174 cm	B01MEDLGT7	https://www.amazon.it/dp/B01MEDLGT7	4.6759176	2007	129.99	250	120.01	0.48004
45012	45012.75	45014.99998842592	Retail	Hardlines	Home	0800 Housewares	DEAL_OF_THE_DAY	Housewares by Brita, Vileda, Sodastream and more	https://www.amazon.it/deal/9fb28dc8	Brita	BRITA Caraffa Filtrante Marella per acqua, Grafite (2.4l) - Pacchetto semestrale incl. 6 Filtri MAXTRA+ per la riduzione di cloro, calcare e impurità - ora in confezione Smart Box sostenibile	B076NK2QM7	https://www.amazon.it/dp/B076NK2QM7	4.694156	12559	35.99	59.99	24	0.40006667777962995
45012	45012.75	45014.99998842592	Retail	Consumables	Health & Personal Care	7000 Household Consumables	DEAL_OF_THE_DAY	Prodotti per la cura della casa	https://www.amazon.it/deal/4634affd?showVariations=true&moreDeals=c68cfabc	Fairy	Fairy Platinum Detersivo Pastiglie Lavastoviglie Plus, Brillantante, 100 Capsule Lavastoviglie, Limone, Tecnologia Anti-Opaco Con Azione Brillantante, Contro Il Grasso E Le Incrostazioni Ostinate	B07L5M79R8	https://www.amazon.it/dp/B07L5M79R8	4.761018	13787	25.99	36.99	11	0.2973776696404434
45012	45012.791666666664	45014.99998842592	Retail	Hardlines	Kitchen	30100 Electric Cookware	DEAL_OF_THE_DAY	Elettrodomestici per la cucina	https://www.amazon.it/deal/36164ad3?showVariations=true	Ariete	Ariete 4618, Airy Fryer XXL, Friggitrice ad Aria, 5,5 Litri, Frigge Senza Olio 2,5 kg di Patatine, 1800 Watt, Rosso	B08WX7JSSW	https://www.amazon.it/dp/B08WX7JSSW	4.62420899	1014	89.99	319.99	230	0.7187724616394262
45012	45012.75	45014.99652777778	3P	Hardlines	Electronics	5300 Headphones	DEAL_OF_THE_DAY	soundcore: Cuffie Bluetooth, Altoparlanti ed altro ancora	https://www.amazon.it/deal/77d11b18,8e9356bc,ab48d957,84938f0e	Soundcore	Cuffie Bluetooth Soundcore by Anker Q30, Cancellazione attiva ibrida del rumore, Modalità individuali, Hi-Res suono, EQ in App, 40 ore batteria, tenuta confortevole, connessione di 2 dispositivi(nero)	B08HMWZBXC	https://www.amazon.it/dp/B08HMWZBXC	4.58462299	8407	59.99	79.99	20	0.25003125390673836
45012	45012.75	45014.99998842592	Retail	Hardlines	PC	900 Computing Accessories	DEAL_OF_THE_DAY	Razer	https://www.amazon.it/deal/908d6f12?showVariations=true	Logitech G	Logitech G PRO Mouse Gaming Wireless, Sensore HERO 25K, 25.600 DPI, RGB, leggero, Progettato ?per eSport, 4-8 Pulsanti Programmabili, POWERPLAY-compatibile, PC/Laptop, Nero	B07G5XJLWK	https://www.amazon.it/dp/B07G5XJLWK	4.725321	9843	79.79	145	65.21	0.4497241379310345
45012	45012.75	45014.99998842592	Retail	Consumables	Grocery	92000 Beverages	DEAL_OF_THE_DAY	Caffé, Cioccolato e Altro	https://www.amazon.it/deal/1b5caba3?showVariations=true	CAFFÈ BORBONE	Caffè Borbone Respresso, Miscela Rossa - 100 Capsule - Compatibili con le Macchine ad uso domestico Nespresso®*	B06W54NMJY	https://www.amazon.it/dp/B06W54NMJY	4.5289826	71110	16.59	20	3.41	0.1705
45012	45012.75	45014.99998842592	Retail	Hardlines	PC	1100 Computing Memory	DEAL_OF_THE_DAY	Memoria, archiviazione e componenti per PC	https://www.amazon.it/deal/14aadbb4?showVariations=true	SanDsik	SanDisk 128 GB Extreme PRO scheda SDXC + RescuePRO Deluxe, fino a 200 MB/s, UHS-I, Classe 10, U3, V30	B09X7FXHVJ	https://www.amazon.it/dp/B09X7FXHVJ	4.77142429	9427	30.39	54.62	24.23	0.44361039912120104
45012	45012.75	45014.99998842592	Retail	Hardlines	PC	500 Computing Peripherals	DEAL_OF_THE_DAY	Selezione di Monitor	https://www.amazon.it/deal/1689a131?showVariations=true	LG	"LG 24ML600S Monitor 24"" Full HD LED IPS, 1920x1080, 1ms, AMD FreeSync 75Hz, Audio Stereo 10W, 2x HDMI 1.4 (HDCP 1.4), VGA, Uscita Audio, Schermo Antiriflesso, Flicker Safe, Bianco"	B07VZR1WDT	https://www.amazon.it/dp/B07VZR1WDT	4.57653499	2998	109.99	179	69.01	0.38553072625698326
45012	45012.75	45014.99998842592	Retail	Consumables	Baby	2000 Car Seats & Accessories	DEAL_OF_THE_DAY	Prodotti per la Prima Infanzia	https://www.amazon.it/deal/69f04f96	Foppapedretti	Foppapedretti Iturn DuoFix Seggiolino Auto Gruppo 0+/1/2/3 (0-36 Kg) per Bambini dalla nascita fino a 12 Anni circa, Grigio (Silver)	B08D7SYG62	https://www.amazon.it/dp/B08D7SYG62	4.644516	527	176.5	279	102.5	0.3673835125448029
45012	45012.75	45014.99998842592	Retail	Hardlines	Wireless	0100 Wireless Phones	DEAL_OF_THE_DAY	Smartphones, Wearables e Altra Telefonia	https://www.amazon.it/deal/bcd7c85f?showVariations=true	Google	Google Pixel 7 - Smartphone Android 5G sbloccato con grandangolo e batteria che dura 24 ore, 128GB - Bianco ghiaccio	B0BDJFKY7B	https://www.amazon.it/dp/B0BDJFKY7B	4.39868069	2654	549	649	100	0.15408320493066255
45012	45012.75	45014.99998842592	Retail	Hardlines	Kitchen	30700 Hot Beverage Makers	DEAL_OF_THE_DAY	DeLonGhi Spring Sales	https://www.amazon.it/deal/dd885ac6	De'Longhi	De'Longhi Magnifica Evo Perfetto ECAM292.33.SB, Macchina Automatica per Caffè in Chicchi, Macinacaffè integrato, Pannello Comandi ad Icone Colorate, Montalatte, Argento	B09CGSCBK5	https://www.amazon.it/dp/B09CGSCBK5	4.368629	1294	379	529	150	0.28355387523629494
45012	45012.75	45014.99998842592	Retail	Hardlines	PC	900 Computing Accessories	DEAL_OF_THE_DAY	Razer	https://www.amazon.it/deal/908d6f12?showVariations=true	Logitech	Logitech Mx Mouse Verticale Wireless Ergonomico, Multi-Dispositivo, Bluetooth O 2.4 Ghz, ?Grigio	B07FNHV4MW	https://www.amazon.it/dp/B07FNHV4MW	4.579664	7332	75.59	124.99	49.4	0.39523161852948235
45012	45012.75	45014.99998842592	Retail	Hardlines	Electronics	5600 Video Components	DEAL_OF_THE_DAY	Audio: Sennheiser, Philips e altro	https://www.amazon.it/deal/f0fde2b5?showVariations=true	JBL	JBL Charge 3 Stealth Edition Speaker Bluetooth Portatile, Cassa Wireless Resistente ad Acqua IPX7, Power Bank Integrato, USB, Assistente Vocale e Vivavoce, Fino a 20h di Autonomia, Nero	B07S3BJ294	https://www.amazon.it/dp/B07S3BJ294	4.57394649	4007	99.99	169	69.01	0.4083431952662722
45012	45012.75	45014.99998842592	Retail	Hardlines	Wireless	1400 Wearables	DEAL_OF_THE_DAY	Wearables	https://www.amazon.it/deal/5f85eff9?showVariations=true	SAMSUNG	SAMSUNG Galaxy Watch5 Pro LTE 45 mm Orologio Smartwatch, Monitoraggio Benessere, Fitness Tracker, Batteria a lunga durata, Black Titanium [Versione Italiana]	B0B6GD7LK4	https://www.amazon.it/dp/B0B6GD7LK4	4.53311729	655	399	549	150	0.273224043715847
45012	45012.791666666664	45014.99998842592	Retail	Hardlines	Kitchen	30400 Food Preparation	DEAL_OF_THE_DAY	Elettrodomestici per la cucina	https://www.amazon.it/deal/36164ad3?showVariations=true	Electrolux	Electrolux EKM3010 Impastatrice Planetaria, 6 Velocità, 800 W, 4.1 Litri, Bianco	B07CY54NH4	https://www.amazon.it/dp/B07CY54NH4	4.282606	100	99.99	209.99	110	0.5238344683080146
45012	45012.791666666664	45014.99998842592	Retail	Hardlines	Kitchen	30700 Hot Beverage Makers	DEAL_OF_THE_DAY	Elettrodomestici per la cucina	https://www.amazon.it/deal/36164ad3?showVariations=true	Bialetti	Bialetti Gioia, Macchina Caffè Espresso per Capsule in Alluminio, Incluse 32 Capsule, Supercompatta, Serbatoio 500 ml, 1200W, Rosso	B09TRPGLKQ	https://www.amazon.it/dp/B09TRPGLKQ	4.16827059	2389	49.9	72.99	23.09	0.3163447047540759
45012	45012.75	45014.99998842592	Retail	Consumables	Grocery	92000 Beverages	DEAL_OF_THE_DAY	Caffé, Cioccolato e Altro	https://www.amazon.it/deal/1b5caba3?showVariations=true	CAFFÈ BORBONE	Caffè Borbone Respresso, Miscela Blu - 100 Capsule - Compatibili con le Macchine ad uso domestico Nespresso	B01LQQQWG2	https://www.amazon.it/dp/B01LQQQWG2	4.5289826	71110	18.69	22	3.31	0.15045454545454545
45012	45012.75	45014.99652777778	3P	Hardlines	Biss		DEAL_OF_THE_DAY	Prodotti per la Sicurezza della tua Casa!	https://www.amazon.it/dp/B098JWX4GT	EZVIZ	EZVIZ BC1C Telecamera wifi esterno batteria 1080p, 100% senza fili, 210 Giorni di durata della batteria, impermeabilità IP66, Visione notturna a colori, Alexa, Rilevamento di Persone, Modello eLife	B095HJCQJS	https://www.amazon.it/dp/B095HJCQJS	4.3062296	1121	89.99	119.99	30	0.2500208350695891
45012	45012.75	45014.99998842592	Retail	Hardlines	Major Appliances	2000 Laundry	DEAL_OF_THE_DAY	Grandi Elettrodomestici	https://www.amazon.it/deal/9030213a	Samsung Elettrodomestici	Samsung Lavatrice Crystal Clean WW70TA026AE/ET Libera Installazione, 7 Kg, 1200 RPM, Classe B, Ecobubble, Vapore, Carica Frontale, 60l x 85h x 55p cm	B08KTMFGM5	https://www.amazon.it/dp/B08KTMFGM5	4.61224559	1274	399.99	649	249.01	0.3836825885978428
45012	45012.791666666664	45014.99652777778	Retail	Hardlines	Kitchen	30300 Floorcare Accessories	DEAL_OF_THE_DAY	Elettrodomestici per la casa	https://www.amazon.it/deal/deba6f62?showVariations=true	ECOVACS	ECOVACS DEEBOT X1 OMNI, Robot aspirapolvere con funzione lavaggio, stazione di pulizia multifunzionale, autopulizia automatica, 5000pa, rilevamento ostacoli 3D, batteria 260min, assistente vocale Yiko	B09PFYMR3V	https://www.amazon.it/dp/B09PFYMR3V	4.37875899	1490	999	1499	500	0.333555703802535
45012	45012.75	45014.99998842592	Retail	Hardlines	Home	1300 Tools, Gadgets & Barware	DEAL_OF_THE_DAY	Scopri i prodotti Aeternum	https://www.amazon.it/deal/b2ccf5e0?showVariations=true	Aeternum	Aeternum, Madame Petravera 3.0, Tris Padelle Antiaderente, Ideale per Induzione, Diametro 20-24-28 cm, Full Induction, Grigio	B08825JF9F	https://www.amazon.it/dp/B08825JF9F	4.53832439	267	39.99	39.99	0	0
45012	45012.75	45014.99998842592	Retail	Hardlines	PC	700 Computing Storage	DEAL_OF_THE_DAY	Memoria, archiviazione e componenti per PC	https://www.amazon.it/deal/14aadbb4?showVariations=true	SanDsik	SanDisk 1 TB Extreme Pro SSD NVMe Portatile, USB-C, velocità di lettura e scrittura fino a 2.000 MB/s, resistente e impermeabile, ?Nero	B08GV9M64L	https://www.amazon.it/dp/B08GV9M64L	4.72592299	50629	171.69	372.51	200.82	0.5390996214866715
45012	45012.791666666664	45014.99998842592	Retail	Hardlines	Kitchen	30700 Hot Beverage Makers	DEAL_OF_THE_DAY	Elettrodomestici per la cucina	https://www.amazon.it/deal/36164ad3?showVariations=true	Bialetti	Bialetti Gioia Macchina caffè Espresso, 500 milliliters, Bianco	B09TRQZDNW	https://www.amazon.it/dp/B09TRQZDNW	4.16827059	2389	49.9	72.99	23.09	0.3163447047540759
45012	45012.75	45014.99998842592	Retail	Consumables	Beauty	6200 Professional Salon and Spa	DEAL_OF_THE_DAY	Prodotti per la Cura dei Capelli	https://www.amazon.it/deal/3b9376c1?moreDeals=325364149417&previewmode=true&showVariations=true&searchAlias=beauty	REVLON PROFESSIONAL	Revlon Professional UniqOne Classic, Trattamento per Capelli Senza Risciaquo, All in One, Idrata, Protegge e Ripara (150ml), Fragranza Classica	B00M9B66BU	https://www.amazon.it/dp/B00M9B66BU	4.444784	65848	8.81	16.9	8.09	0.478698224852071
45012	45012.75	45014.99998842592	Retail	Consumables	Health & Personal Care	6100 Sex & Sensuality	DEAL_OF_THE_DAY	Cura della Persona	https://www.amazon.it/deal/df1852e3	Durex	Durex Surprise Mix Preservativi Assortiti, Con Rilievi e Nervature e Sottili, 40 Profilattici	B08ZFD8KST	https://www.amazon.it/dp/B08ZFD8KST	4.70698699	1563	19.99	27.9	7.91	0.2835125448028674
45012	45012.75	45014.99652777778	3P	Hardlines	Kitchen	30300 Floorcare Accessories	DEAL_OF_THE_DAY	Aspirapolvere senza fili!	https://www.amazon.it/dp/B09NM23W8W	Tineco	Tineco FLOOR ONE S5 COMBO POWER KIT 3-in-1 Lavapavimenti, Aspirapolvere Intelligente per Bagnato e Asciutto, Aspirabriciole, per Peli di Animali Domestici, Display, App e Assistente Vocale	B09PDWTNTQ	https://www.amazon.it/dp/B09PDWTNTQ	4.5300756	1272	439			
45012	45012.75	45014.99998842592	Retail	Consumables	Health & Personal Care	6000 Family Planning	DEAL_OF_THE_DAY	Cura della Persona	https://www.amazon.it/deal/df1852e3	CONTROL	Control Retard Preservativi Ritardanti - 24 Profilattici	B07SB9YGNR	https://www.amazon.it/dp/B07SB9YGNR	4.507266	2477	12.99	27	14.01	0.5188888888888888
45012	45012.75	45014.99998842592	Retail	Consumables	Health & Personal Care	7000 Household Consumables	DEAL_OF_THE_DAY	Prodotti per la cura della casa	https://www.amazon.it/deal/4634affd?showVariations=true&moreDeals=c68cfabc	Swiffer	Swiffer Panni Catturapolvere Casa, 240 Panni Microfibra Dry, Panni Cattura Polvere E Sporco, Ottimo Per Tutti I Tipi Di Pavimenti E Per I Peli Di Animali, Maxi Formato	B0BGHKQV7Q	https://www.amazon.it/dp/B0BGHKQV7Q	4.8289137	177	29.99	47.99	18	0.37507814127943323
45012	45012.75	45014.99998842592	Retail	Consumables	Grocery	92000 Beverages	DEAL_OF_THE_DAY	Caffé, Cioccolato e Altro	https://www.amazon.it/deal/1b5caba3?showVariations=true	Caffè Vergnano 1882	Caffè Vergnano 1882 Napoli - Èspresso Capsule Caffè Compostabili, Compatibili Nespresso e con le macchine èspresso1882 trè - Pack da 100 Capsule	B086N9VHZB	https://www.amazon.it/dp/B086N9VHZB	4.3361063	5384	21.99	31.9	9.91	0.31065830721003135
45012	45012.75	45014.99998842592	Retail	Softlines	Watches	0200 Gents Wrist Watch	DEAL_OF_THE_DAY	Orologi: Invicta, Ice Watch, Timex e molti	https://amazon.it/deal/6eb10878?moreDeals=9e0c9c1d,44492712&switchToNewDLP=true&showVariations=true&searchAlias=fashion	Invicta	Invicta Pro Diver 8926OB Nero Orologio Uomo Automatico - 40mm	B000JQFX1G	https://www.amazon.it/dp/B000JQFX1G	4.512399	19444	71.53	145	73.47	0.5066896551724138
45012	45012.791666666664	45014.99652777778	Retail	Hardlines	Kitchen	30200 Floorcare	DEAL_OF_THE_DAY	Elettrodomestici per la casa	https://www.amazon.it/deal/deba6f62?showVariations=true	Bissell	BISSELL SpotClean ProHeat - Pulitore Portatile per Tappezzeria - Smacchiatore Multisuperficie per Moquette, Tappeti, Scale e Auto - Rimuove lo Sporco, Liquidi e le Macchie - 330 W -74 dB - 36988	B07GXS35PG	https://www.amazon.it/dp/B07GXS35PG	4.406194	12618	124.99	174.99	50	0.2857306131778959
45012	45012.75	45014.99652777778	3P	Hardlines	Wireless	0200 Wireless Accessories	DEAL_OF_THE_DAY	Informatica ed accessori di elettronica!	https://www.amazon.it/dp/B08J7PQGD7	INIU	INIU Power Bank, 22,5W Ricarica Rapida 20000mAh Caricatore Portatile PD3.0 QC4.0, Powerbank 3A USB C (Input&Output) con Torcia Pacco Batteria per iPhone 14 13 12 X Pro Samsung S21 iPad Huawei Xiaomi.	B07YPS5JC5	https://www.amazon.it/dp/B07YPS5JC5	4.56683099	16927	28.04	56.98	28.94	0.5078975078975079
45012	45012.75	45014.99998842592	Retail	Consumables	Health & Personal Care	7000 Household Consumables	DEAL_OF_THE_DAY	Prodotti per la cura della casa	https://www.amazon.it/deal/4634affd?showVariations=true&moreDeals=c68cfabc	Swiffer	Swiffer Lavapavimenti, 48 Panni Umidi, Limone, Pulizia Igienica Profonda, Rimuove Sporco e Batteri, Catturapolvere, Per Tutti I Tipi di Pavimenti, Maxi Formato	B07ZYBLNLL	https://www.amazon.it/dp/B07ZYBLNLL	4.56753199	24199	12.99	18.99	6	0.31595576619273297
45012	45012.75	45014.99998842592	Retail	Consumables	Health & Personal Care	7000 Household Consumables	DEAL_OF_THE_DAY	Prodotti per la cura della casa	https://www.amazon.it/deal/4634affd?showVariations=true&moreDeals=c68cfabc	Finish	Finish Powergel Detersivo Lavastoviglie al Limone, Gel Lavastoviglie, 120 Lavaggi, 4 confezioni da 30 Lavaggi di Liquido Lavastoviglie	B095K2L6YW	https://www.amazon.it/dp/B095K2L6YW	4.69147349	1519	13.55	21.99	8.44	0.38381082310140974
45012	45012.75	45014.99998842592	Retail	Consumables	Grocery	92000 Beverages	DEAL_OF_THE_DAY	Caffé, Cioccolato e Altro	https://www.amazon.it/deal/1b5caba3?showVariations=true	Caffè Vergnano 1882	Caffè Vergnano 1882 Èspresso Capsule Compostabili Caffè Arabica, Compatibili Nespresso e con le macchine èspresso1882 trè, Pack da 100 Capsule	B086NDMK9F	https://www.amazon.it/dp/B086NDMK9F	4.3361063	5384	21.99	31.9	9.91	0.31065830721003135
45012	45012.75	45014.99652777778	3P	Hardlines	Home	0800 Housewares	DEAL_OF_THE_DAY	Aspirapolvere Robot	https://www.amazon.it/dp/B0BFR1ZKF2	ECOVACS	ECOVACS Robot aspirapolvere DEEBOT T9AIVI 3000Pa, OZMO PRO 3.0, elusione degli Ostacoli 3D AIVI, Doppia Spazzola, 5200 mAh,200 min	B09YD9NNQN	https://www.amazon.it/dp/B09YD9NNQN	4.29441999	918	379	599	220	0.36727879799666113
45012	45012.75	45014.99998842592	Retail	Hardlines	PC	1100 Computing Memory	DEAL_OF_THE_DAY	Memoria, archiviazione e componenti per PC	https://www.amazon.it/deal/14aadbb4?showVariations=true	SanDsik	SanDisk 256 GB, iXpand Go, Unità Flash con connettori Lightning e USB 3.0 per iPhone/iPad, Mac e PC.	B07VQPDM56	https://www.amazon.it/dp/B07VQPDM56	4.43979069	43149	71.29	123.99	52.7	0.4250342769578192
45012	45012.75	45014.99998842592	Retail	Consumables	Grocery	92000 Beverages	DEAL_OF_THE_DAY	Caffé, Cioccolato e Altro	https://www.amazon.it/deal/1b5caba3?showVariations=true	CAFFÈ BORBONE	Caffè Borbone Kit Degustazione 100 Capsule ALLUMINIO: 40 Mia Napoli, 30 Ciao Venezia, 30 Magica Palermo, (10 confezioni da 10), Compatibili con le Macchine ad uso domestico Nespresso	B0B4WNVXG2	https://www.amazon.it/dp/B0B4WNVXG2	4.36732999	762	24.19	29	4.81	0.16586206896551725
45012	45012.791666666664	45014.99652777778	Retail	Hardlines	Kitchen	30200 Floorcare	DEAL_OF_THE_DAY	Elettrodomestici per la casa	https://www.amazon.it/deal/deba6f62?showVariations=true	iRobot	iRobot Roomba I7+ (I7556) Robot Aspirapolvere Wifi, Svuotamento Automatico, Adatto per chi ha Animali Domestici, Memorizza la Planimetria della Casa, Programmabile, Contenitore Lavabile, 33 W, Argento	B07V9LD1HZ	https://www.amazon.it/dp/B07V9LD1HZ	4.42285199	5815	599.99	999	399.01	0.3994094094094094
